2.1	2.1	
-5.163359803172018	-4.862741643485403	
-5.163359803172018	-4.862741643485403	
-5.163359803172018	-4.862741643485403	
3.3395975139336533	4.484766099608106	
3.3395975139336533	4.484766099608106	
-1.3629734857498774	-0.12239324816652475	
-5.738221433806973	3.1643553862478617	
-5.738221433806973	3.1643553862478617	
0.2096838205545047	3.012877592087915	
0.2096838205545047	3.012877592087915	
1.155979413361243	-2.2666307693359835	
-0.3993812827927276	-0.16524282209348015	
-0.3993812827927276	-0.16524282209348015	
0.12346243769244666	0.4913905459615179	
-0.19804286502353222	-0.2562370324909719	
0.3240603049844811	0.3514122567690018	
0.3240603049844811	0.3514122567690018	
0.3240603049844811	0.3514122567690018	
3.6729717433331928	5.353462736638414	
3.6729717433331928	5.353462736638414	
3.6729717433331928	5.353462736638414	
1.5720050147668412	-3.340152040850252	
1.5720050147668412	-3.340152040850252	
1.5720050147668412	-3.340152040850252	
1.5720050147668412	-3.340152040850252	
1.5720050147668412	-3.340152040850252	
1.5720050147668412	-3.340152040850252	
1.5720050147668412	-3.340152040850252	
-2.625522833155112	-1.3970199392075209	
-2.625522833155112	-1.3970199392075209	
-2.625522833155112	-1.3970199392075209	
-2.625522833155112	-1.3970199392075209	
-2.625522833155112	-1.3970199392075209	
5.439857419585612	-4.4791433739030335	
-4.876266836560374	4.663180413840117	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
2.841041890794288	4.415578975828683	
-1.7422112582940286	-5.3669920135878	
-1.7422112582940286	-5.3669920135878	
-1.7422112582940286	-5.3669920135878	
-1.7422112582940286	-5.3669920135878	
-1.7422112582940286	-5.3669920135878	
-1.7422112582940286	-5.3669920135878	
-1.7422112582940286	-5.3669920135878	
-4.771763903366432	-3.22457789903229	
-4.771763903366432	-3.22457789903229	
-4.771763903366432	-3.22457789903229	
-4.771763903366432	-3.22457789903229	
-4.771763903366432	-3.22457789903229	
-4.771763903366432	-3.22457789903229	
-4.624171667393277	-5.910782494129811	
3.75712989604983	1.9243235820401174	
0.17511825897936653	-1.4068806648900847	
0.17511825897936653	-1.4068806648900847	
0.17511825897936653	-1.4068806648900847	
