-1	1	10	2.0934310838957524	2.0054624021324194
-1	1	11	2.0862694187861974	1.910356963339389
-1	1	11	2.078502363523145	1.8146971803735226
-1	1	11	2.070116967457639	1.7184975369146316
-1	1	11	2.0610999877843392	1.6217735873940977
-1	1	12	2.051437914346096	1.5245420467641664
-1	1	12	2.0411170034594344	1.4268208859585172
-1	1	12	2.0301233225391004	1.3286294324974917
-1	1	12	2.0184428075095586	1.2299884753030697
-1	1	13	2.0060613351721637	1.1309203722875565
-1	1	13	1.9929648128177715	1.031449158650624
-1	1	13	1.9791392873935356	0.9316006530523845
-1	1	14	1.9645710763946072	0.8314025579276254
-1	1	14	1.9492469222895028	0.7308845491893177
-1	1	14	1.9331541716267142	0.630078349487542
-1	1	14	1.9162809789346107	0.5290177781309243
-1	1	15	1.8986165340567982	0.4277387698760509
-1	1	15	1.880151309638091	0.32627935422999554
-1	1	15	1.8608773231348037	0.2246795869168537
-1	1	15	1.8407884051049048	0.12298142597158557
-1	1	15	1.8198804628930982	0.021228546753692054
-1	1	16	1.7981517265349083	-0.08053390686607396
-1	1	16	1.7756029622171532	-0.18225963385462826
-1	1	16	1.7522376384103895	-0.2839015437755981
-1	1	16	1.7280620311846113	-0.385412169726568
-1	1	16	1.7030852583534761	-0.48674411055588207
-1	1	17	1.677319236762396	-0.587850483003471
-1	1	17	1.650778562703182	-0.6886853628111548
-1	1	17	1.623480321314319	-0.7892041944564376
-1	1	17	1.5954438360467955	-0.8893641519238684
-1	1	17	1.5666903731046202	-0.9891244373833237
-1	1	18	1.5372428177657675	-1.0884465100579548
-1	1	18	1.5071253395813018	-1.1872942431065432
-1	1	18	1.4763630619012578	-1.2856340112838949
-1	1	18	1.4449817484705854	-1.3834347159776452
-1	1	18	1.413007516539788	-1.480667756728452
-1	1	19	1.3804665825572975	-1.5773069595514406
-1	1	19	1.3473850434412458	-1.673328472493117
-1	1	19	1.3137886938997063	-1.7687106381694377
-1	1	19	1.2797028783717717	-1.8634338518383475
-1	1	19	1.2451523748817412	-1.957480412126425
-1	1	20	1.210161307354417	-2.0508343700545932
-1	1	20	1.174753082620426	-2.143481380626281
-1	1	20	1.1389503483320236	-2.2354085600293008
-1	1	20	1.102774968209129	-2.3266043504920537
-1	1	20	1.0662480113584683	-2.417058394027343
-1	1	20	1.0293897527923062	-2.5067614156766567
-1	1	21	0.99221968267272	-2.5957051164089266
-1	1	21	0.9547565221936065	-2.683882075502142
-1	1	21	0.9170182443684175	-2.7712856620164557
-1	1	21	0.8790220983083247	-2.8579099548291804
-1	1	21	0.840784635850276	-2.943749670624662
-1	1	22	0.8153461916530765	-3.0
-1	1	22	0.8023217396280538	-2.971198900801265
-1	1	22	0.763644851473462	-2.8853560063586596
-1	1	22	0.724757946260798	-2.798719583381452
-1	1	23	0.6856652611918935	-2.7112885225303214
-1	1	23	0.6463713248542327	-2.6230616648290255
-1	1	23	0.6068809907445599	-2.534037798586334
-1	1	23	0.5671994761456322	-2.4442156562507793
-1	1	23	0.5273324074621951	-2.3535939112753903
-1	1	24	0.4872858734052684	-2.2621711751142652
-1	1	24	0.4470664877838223	-2.169945994539768
-1	1	24	0.4066814641513394	-2.0769168495697854
-1	1	24	0.36613870520603065	-1.983082152446931
-1	1	24	0.3254469107212843	-1.8884402483444904
-1	1	24	0.28461570897944133	-1.7929894188335123
-1	1	25	0.24365581833222585	-1.696727889707669
-1	1	25	0.20257924781498965	-1.599653845654061
-1	1	25	0.16139954899819203	-1.5017654556949938
-1	1	25	0.1201321359182487	-1.4030609156835776
-1	1	25	0.0787946966705641	-1.30353851808325
-1	1	26	0.037407730089529106	-1.2031967660155765
-1	1	26	-0.004004744626153488	-1.1020345603934738
-1	1	26	-0.04541423642915419	-1.0000515102050003
-1	1	26	-0.0867864902539759	-0.8972484551184379
-1	1	26	-0.12807971606450808	-0.7936283631460093
-1	1	27	-0.16924216114978147	-0.6891979063780661
-1	1	27	-0.21020885086317437	-0.5839702830439095
-1	1	27	-0.250897526650349	-0.47797032367101255
-1	1	27	-0.29120468751702594	-0.3712435623544293
-1	1	27	-0.3310052332453612	-0.26387094052541976
-1	1	28	-0.37016392100442697	-0.155986641994582
-1	1	28	-0.40856617806916284	-0.04778358445668063
-1	1	28	-0.4461531421272709	0.0605148251302407
-1	1	28	-0.4829267043247452	0.16870290741761157
-1	1	29	-0.5189253397123174	0.2766202811177463
-1	1	29	-0.5541996146292354	0.3841515245180309
-1	1	29	-0.588799263740253	0.49121514122754417
-1	1	29	-0.6227686075992882	0.5977529157656487
-1	1	29	-0.6561457508314646	0.7037222774982529
-1	1	30	-0.6889631149135712	0.8090912710079675
-1	1	30	-0.7212483029498269	0.9138352978336652
-1	1	30	-0.7530249431260803	1.0179349848623649
-1	1	30	-0.7843134098800435	1.121374761738333
-1	1	31	-0.8151314113552885	1.2241418892840932
-1	1	31	-0.84549445942417	1.3262257803422837
-1	1	31	-0.8754162440871603	1.4276175144048944
-1	1	31	-0.9049089323172574	1.528309483541843
-1	1	32	-0.9339834078584	1.628295129207069
1	1	40	-0.9626494649617858	1.7275687432159703
-1	1	41	-0.9761722667974188	1.758880075870521
-1	1	41	-0.9892967352950516	1.78947368625863
-1	1	41	-1.0020240541015148	1.819348918735948
-1	1	41	-1.014355370606807	1.8485051401720602
-1	1	41	-1.0262917984489055	1.8769417383431306
-1	1	42	-1.0378344198092273	1.9046581204668795
-1	1	42	-1.0489842875212323	1.9316537118639663
-1	1	42	-1.0597424270118505	1.9579279547319233
-1	1	42	-1.070109838092996	1.9834803070195706
-1	1	43	-1.0800874966183664	2.0083102413913445
-1	1	43	-1.0896763560189369	2.032417244272268
-1	1	43	-1.0988773487290262	2.055800814965406
-1	1	43	-1.1076913875134675	2.078460464834604
-1	1	44	-1.1161193667052645	2.1003957165461316
-1	1	44	-1.1241621633620977	2.1216061033635807
-1	1	44	-1.131820638349169	2.142091168490978
-1	1	44	-1.1390956373550907	2.161850464459627
-1	1	44	-1.1459879918468592	2.1808835525546635
